trip_id, arrival_time, departure_time, stop_id, stop_sequence
T4_97, 07:48:00, 07:48:00, 1, 8
T4_97, 07:50:00, 07:50:00, 28, 9
T4_97, 07:51:00, 07:51:00, 27, 10
T4_97, 07:52:00, 07:52:00, 26, 11
T4_97, 07:55:00, 07:55:00, 31, 12
T4_98, 07:55:00, 07:55:00, 46, 1
T4_98, 07:56:00, 07:56:00, 30, 2
T4_98, 07:57:00, 07:57:00, 11, 3
T4_98, 07:58:00, 07:58:00, 9, 4
T4_98, 08:00:00, 08:00:00, 8, 5
T4_98, 08:01:00, 08:01:00, 7, 6
T4_98, 08:02:00, 08:02:00, 4, 7
T4_98, 08:03:00, 08:03:00, 1, 8
T4_98, 08:05:00, 08:05:00, 28, 9
T4_98, 08:06:00, 08:06:00, 27, 10
T4_98, 08:07:00, 08:07:00, 26, 11
T4_98, 08:10:00, 08:10:00, 31, 12
T4_99, 11:25:00, 11:25:00, 46, 1
T4_99, 11:26:00, 11:26:00, 30, 2
T4_99, 11:27:00, 11:27:00, 11, 3
T4_99, 11:28:00, 11:28:00, 9, 4
T4_99, 11:30:00, 11:30:00, 8, 5
T4_99, 11:31:00, 11:31:00, 7, 6
T4_99, 11:32:00, 11:32:00, 4, 7
T4_99, 11:33:00, 11:33:00, 1, 8
T4_99, 11:35:00, 11:35:00, 28, 9
T4_99, 11:36:00, 11:36:00, 27, 10
T4_99, 11:37:00, 11:37:00, 26, 11
T4_99, 11:40:00, 11:40:00, 31, 12
T4_100, 11:40:00, 11:40:00, 46, 1
T4_100, 11:41:00, 11:41:00, 30, 2
T4_100, 11:42:00, 11:42:00, 11, 3
T4_100, 11:43:00, 11:43:00, 9, 4
T4_100, 11:45:00, 11:45:00, 8, 5
T4_100, 11:46:00, 11:46:00, 7, 6
T4_100, 11:47:00, 11:47:00, 4, 7
T4_100, 11:48:00, 11:48:00, 1, 8
T4_100, 11:50:00, 11:50:00, 28, 9
T4_100, 11:51:00, 11:51:00, 27, 10
T4_100, 11:52:00, 11:52:00, 26, 11
T4_100, 11:55:00, 11:55:00, 31, 12
T4_101, 11:55:00, 11:55:00, 46, 1
T4_101, 11:56:00, 11:56:00, 30, 2
T4_101, 11:57:00, 11:57:00, 11, 3
T4_101, 11:58:00, 11:58:00, 9, 4
T4_101, 12:00:00, 12:00:00, 8, 5
T4_101, 12:01:00, 12:01:00, 7, 6
T4_101, 12:02:00, 12:02:00, 4, 7
T4_101, 12:03:00, 12:03:00, 1, 8
T4_101, 12:05:00, 12:05:00, 28, 9
T4_101, 12:06:00, 12:06:00, 27, 10
T4_101, 12:07:00, 12:07:00, 26, 11
T4_101, 12:10:00, 12:10:00, 31, 12
T4_102, 15:25:00, 15:25:00, 46, 1
T4_102, 15:26:00, 15:26:00, 30, 2
T4_102, 15:27:00, 15:27:00, 11, 3
T4_102, 15:28:00, 15:28:00, 9, 4
T4_102, 15:30:00, 15:30:00, 8, 5
T4_102, 15:31:00, 15:31:00, 7, 6
T4_102, 15:32:00, 15:32:00, 4, 7
T4_102, 15:33:00, 15:33:00, 1, 8
T4_102, 15:35:00, 15:35:00, 28, 9
T4_102, 15:36:00, 15:36:00, 27, 10
T4_102, 15:37:00, 15:37:00, 26, 11
T4_102, 15:40:00, 15:40:00, 31, 12
T4_103, 15:40:00, 15:40:00, 46, 1
T4_103, 15:41:00, 15:41:00, 30, 2
T4_103, 15:42:00, 15:42:00, 11, 3
T4_103, 15:43:00, 15:43:00, 9, 4
T4_103, 15:45:00, 15:45:00, 8, 5
T4_103, 15:46:00, 15:46:00, 7, 6
T4_103, 15:47:00, 15:47:00, 4, 7
T4_103, 15:48:00, 15:48:00, 1, 8
T4_103, 15:50:00, 15:50:00, 28, 9
T4_103, 15:51:00, 15:51:00, 27, 10
T4_103, 15:52:00, 15:52:00, 26, 11
T4_103, 15:55:00, 15:55:00, 31, 12
T4_104, 15:55:00, 15:55:00, 46, 1
T4_104, 15:56:00, 15:56:00, 30, 2
T4_104, 15:57:00, 15:57:00, 11, 3
T4_104, 15:58:00, 15:58:00, 9, 4
T4_104, 16:00:00, 16:00:00, 8, 5
T4_104, 16:01:00, 16:01:00, 7, 6
T4_104, 16:02:00, 16:02:00, 4, 7
T4_104, 16:03:00, 16:03:00, 1, 8
T4_104, 16:05:00, 16:05:00, 28, 9
T4_104, 16:06:00, 16:06:00, 27, 10
T4_104, 16:07:00, 16:07:00, 26, 11
T4_104, 16:10:00, 16:10:00, 31, 12
T4_105, 18:55:00, 18:55:00, 46, 1
T4_105, 18:56:00, 18:56:00, 30, 2
T4_105, 18:57:00, 18:57:00, 11, 3
T4_105, 18:58:00, 18:58:00, 9, 4
T4_105, 19:00:00, 19:00:00, 8, 5
T4_105, 19:01:00, 19:01:00, 7, 6
T4_105, 19:02:00, 19:02:00, 4, 7
T4_105, 19:03:00, 19:03:00, 1, 8
T4_105, 19:05:00, 19:05:00, 28, 9
T4_105, 19:06:00, 19:06:00, 27, 10
T4_105, 19:07:00, 19:07:00, 26, 11
T4_105, 19:10:00, 19:10:00, 31, 12
T4_106, 19:10:00, 19:10:00, 46, 1
T4_106, 19:11:00, 19:11:00, 30, 2
T4_106, 19:12:00, 19:12:00, 11, 3
T4_106, 19:13:00, 19:13:00, 9, 4
T4_106, 19:15:00, 19:15:00, 8, 5
T4_106, 19:16:00, 19:16:00, 7, 6
T4_106, 19:17:00, 19:17:00, 4, 7
T4_106, 19:18:00, 19:18:00, 1, 8
T4_106, 19:20:00, 19:20:00, 28, 9
T4_106, 19:21:00, 19:21:00, 27, 10
T4_106, 19:22:00, 19:22:00, 26, 11
T4_106, 19:25:00, 19:25:00, 31, 12
T4_107, 19:25:00, 19:25:00, 46, 1
T4_107, 19:26:00, 19:26:00, 30, 2
T4_107, 19:27:00, 19:27:00, 11, 3
T4_107, 19:28:00, 19:28:00, 9, 4
T4_107, 19:30:00, 19:30:00, 8, 5
T4_107, 19:31:00, 19:31:00, 7, 6
T4_107, 19:32:00, 19:32:00, 4, 7
T4_107, 19:33:00, 19:33:00, 1, 8
T4_107, 19:35:00, 19:35:00, 28, 9
T4_107, 19:36:00, 19:36:00, 27, 10
T4_107, 19:37:00, 19:37:00, 26, 11
T4_107, 19:40:00, 19:40:00, 31, 12
T5_1, 19:00:00, 19:00:00, 42, 1
T5_1, 19:01:00, 19:01:00, 10, 2
T5_1, 19:03:00, 19:03:00, 46, 3
T5_1, 19:05:00, 19:05:00, 30, 4
T5_1, 19:06:00, 19:06:00, 11, 5
T5_1, 19:07:00, 19:07:00, 9, 6
T5_1, 19:08:00, 19:08:00, 8, 7
T5_1, 19:09:00, 19:09:00, 39, 8
T5_1, 19:10:00, 19:10:00, 38, 9
T5_1, 19:12:00, 19:12:00, 7, 10
T5_1, 19:13:00, 19:13:00, 4, 11
T5_1, 19:14:00, 19:14:00, 1, 12
T5_1, 19:15:00, 19:15:00, 28, 13
T5_1, 19:16:00, 19:16:00, 27, 14
T5_1, 19:17:00, 19:17:00, 26, 15
T5_1, 19:18:00, 19:18:00, 31, 16
T5_1, 19:20:00, 19:20:00, 25, 17
T5_1, 19:21:00, 19:21:00, 29, 18
T5_1, 19:22:00, 19:22:00, 33, 19
T5_1, 19:23:00, 19:23:00, 34, 20
T5_1, 19:23:00, 19:23:00, 35, 21
T5_1, 19:24:00, 19:24:00, 36, 22
T5_1, 19:30:00, 19:30:00, 42, 23
T5_2, 19:30:00, 19:30:00, 42, 1
T5_2, 19:31:00, 19:31:00, 10, 2
T5_2, 19:33:00, 19:33:00, 46, 3
T5_2, 19:35:00, 19:35:00, 30, 4
T5_2, 19:36:00, 19:36:00, 11, 5
T5_2, 19:37:00, 19:37:00, 9, 6
T5_2, 19:38:00, 19:38:00, 8, 7
T5_2, 19:39:00, 19:39:00, 39, 8
T5_2, 19:40:00, 19:40:00, 38, 9
T5_2, 19:42:00, 19:42:00, 7, 10
T5_2, 19:43:00, 19:43:00, 4, 11
T5_2, 19:44:00, 19:44:00, 1, 12
T5_2, 19:45:00, 19:45:00, 28, 13
T5_2, 19:46:00, 19:46:00, 27, 14
T5_2, 19:47:00, 19:47:00, 26, 15
T5_2, 19:48:00, 19:48:00, 31, 16
T5_2, 19:50:00, 19:50:00, 25, 17
T5_2, 19:51:00, 19:51:00, 29, 18
T5_2, 19:52:00, 19:52:00, 33, 19
T5_2, 19:53:00, 19:53:00, 34, 20
T5_2, 19:53:00, 19:53:00, 35, 21
T5_2, 19:54:00, 19:54:00, 36, 22
T5_2, 20:00:00, 20:00:00, 42, 23
T5_3, 20:00:00, 20:00:00, 42, 1
T5_3, 20:01:00, 20:01:00, 10, 2
T5_3, 20:03:00, 20:03:00, 46, 3
T5_3, 20:05:00, 20:05:00, 30, 4
T5_3, 20:06:00, 20:06:00, 11, 5
T5_3, 20:07:00, 20:07:00, 9, 6
T5_3, 20:08:00, 20:08:00, 8, 7
T5_3, 20:09:00, 20:09:00, 39, 8
T5_3, 20:10:00, 20:10:00, 38, 9
T5_3, 20:12:00, 20:12:00, 7, 10
T5_3, 20:13:00, 20:13:00, 4, 11
T5_3, 20:14:00, 20:14:00, 1, 12
T5_3, 20:15:00, 20:15:00, 28, 13
T5_3, 20:16:00, 20:16:00, 27, 14
T5_3, 20:17:00, 20:17:00, 26, 15
T5_3, 20:18:00, 20:18:00, 31, 16
T5_3, 20:20:00, 20:20:00, 25, 17
T5_3, 20:21:00, 20:21:00, 29, 18
T5_3, 20:22:00, 20:22:00, 33, 19
T5_3, 20:23:00, 20:23:00, 34, 20
T5_3, 20:23:00, 20:23:00, 35, 21
T5_3, 20:24:00, 20:24:00, 36, 22
T5_3, 20:30:00, 20:30:00, 42, 23
T5_4, 20:30:00, 20:30:00, 42, 1
T5_4, 20:31:00, 20:31:00, 10, 2
T5_4, 20:33:00, 20:33:00, 46, 3
T5_4, 20:35:00, 20:35:00, 30, 4
T5_4, 20:36:00, 20:36:00, 11, 5
T5_4, 20:37:00, 20:37:00, 9, 6
T5_4, 20:38:00, 20:38:00, 8, 7
T5_4, 20:39:00, 20:39:00, 39, 8
T5_4, 20:40:00, 20:40:00, 38, 9
T5_4, 20:42:00, 20:42:00, 7, 10
T5_4, 20:43:00, 20:43:00, 4, 11
T5_4, 20:44:00, 20:44:00, 1, 12
T5_4, 20:45:00, 20:45:00, 28, 13
T5_4, 20:46:00, 20:46:00, 27, 14
T5_4, 20:47:00, 20:47:00, 26, 15
T5_4, 20:48:00, 20:48:00, 31, 16
T5_4, 20:50:00, 20:50:00, 25, 17
T5_4, 20:51:00, 20:51:00, 29, 18
T5_4, 20:52:00, 20:52:00, 33, 19
T5_4, 20:53:00, 20:53:00, 34, 20
T5_4, 20:53:00, 20:53:00, 35, 21
T5_4, 20:54:00, 20:54:00, 36, 22
T5_4, 21:00:00, 21:00:00, 42, 23
T5_5, 21:00:00, 21:00:00, 42, 1
T5_5, 21:01:00, 21:01:00, 10, 2
T5_5, 21:03:00, 21:03:00, 46, 3
T5_5, 21:05:00, 21:05:00, 30, 4
T5_5, 21:06:00, 21:06:00, 11, 5
T5_5, 21:07:00, 21:07:00, 9, 6
T5_5, 21:08:00, 21:08:00, 8, 7
T5_5, 21:09:00, 21:09:00, 39, 8
T5_5, 21:10:00, 21:10:00, 38, 9
T5_5, 21:12:00, 21:12:00, 7, 10
T5_5, 21:13:00, 21:13:00, 4, 11
T5_5, 21:14:00, 21:14:00, 1, 12
T5_5, 21:15:00, 21:15:00, 28, 13
T5_5, 21:16:00, 21:16:00, 27, 14
T5_5, 21:17:00, 21:17:00, 26, 15
T5_5, 21:18:00, 21:18:00, 31, 16
T5_5, 21:20:00, 21:20:00, 25, 17
T5_5, 21:21:00, 21:21:00, 29, 18
T5_5, 21:22:00, 21:22:00, 33, 19
T5_5, 21:23:00, 21:23:00, 34, 20
T5_5, 21:23:00, 21:23:00, 35, 21
T5_5, 21:24:00, 21:24:00, 36, 22
T5_5, 21:30:00, 21:30:00, 42, 23
T5_6, 21:30:00, 21:30:00, 42, 1
T5_6, 21:31:00, 21:31:00, 10, 2
T5_6, 21:33:00, 21:33:00, 46, 3
T5_6, 21:35:00, 21:35:00, 30, 4
T5_6, 21:36:00, 21:36:00, 11, 5
T5_6, 21:37:00, 21:37:00, 9, 6
T5_6, 21:38:00, 21:38:00, 8, 7
T5_6, 21:39:00, 21:39:00, 39, 8
T5_6, 21:40:00, 21:40:00, 38, 9
T5_6, 21:42:00, 21:42:00, 7, 10
T5_6, 21:43:00, 21:43:00, 4, 11
T5_6, 21:44:00, 21:44:00, 1, 12
T5_6, 21:45:00, 21:45:00, 28, 13
T5_6, 21:46:00, 21:46:00, 27, 14
T5_6, 21:47:00, 21:47:00, 26, 15
T5_6, 21:48:00, 21:48:00, 31, 16
T5_6, 21:50:00, 21:50:00, 25, 17
T5_6, 21:51:00, 21:51:00, 29, 18
T5_6, 21:52:00, 21:52:00, 33, 19
T5_6, 21:53:00, 21:53:00, 34, 20
T5_6, 21:53:00, 21:53:00, 35, 21
T5_6, 21:54:00, 21:54:00, 36, 22
T5_6, 22:00:00, 22:00:00, 42, 23
T5_7, 22:00:00, 22:00:00, 42, 1
T5_7, 22:01:00, 22:01:00, 10, 2
T5_7, 22:03:00, 22:03:00, 46, 3
T5_7, 22:05:00, 22:05:00, 30, 4
T5_7, 22:06:00, 22:06:00, 11, 5
T5_7, 22:07:00, 22:07:00, 9, 6
T5_7, 22:08:00, 22:08:00, 8, 7
T5_7, 22:09:00, 22:09:00, 39, 8
T5_7, 22:10:00, 22:10:00, 38, 9
T5_7, 22:12:00, 22:12:00, 7, 10
T5_7, 22:13:00, 22:13:00, 4, 11
T5_7, 22:14:00, 22:14:00, 1, 12
T5_7, 22:15:00, 22:15:00, 28, 13
T5_7, 22:16:00, 22:16:00, 27, 14
T5_7, 22:17:00, 22:17:00, 26, 15
T5_7, 22:18:00, 22:18:00, 31, 16
T5_7, 22:20:00, 22:20:00, 25, 17
T5_7, 22:21:00, 22:21:00, 29, 18
T5_7, 22:22:00, 22:22:00, 33, 19
T5_7, 22:23:00, 22:23:00, 34, 20
T5_7, 22:23:00, 22:23:00, 35, 21
T5_7, 22:24:00, 22:24:00, 36, 22
T5_7, 22:30:00, 22:30:00, 42, 23
T5_8, 22:30:00, 22:30:00, 42, 1
T5_8, 22:31:00, 22:31:00, 10, 2
T5_8, 22:33:00, 22:33:00, 46, 3
T5_8, 22:35:00, 22:35:00, 30, 4
T5_8, 22:36:00, 22:36:00, 11, 5
T5_8, 22:37:00, 22:37:00, 9, 6
T5_8, 22:38:00, 22:38:00, 8, 7
T5_8, 22:39:00, 22:39:00, 39, 8
T5_8, 22:40:00, 22:40:00, 38, 9
T5_8, 22:42:00, 22:42:00, 7, 10
T5_8, 22:43:00, 22:43:00, 4, 11
T5_8, 22:44:00, 22:44:00, 1, 12
T5_8, 22:45:00, 22:45:00, 28, 13
T5_8, 22:46:00, 22:46:00, 27, 14
T5_8, 22:47:00, 22:47:00, 26, 15
T5_8, 22:48:00, 22:48:00, 31, 16
T5_8, 22:50:00, 22:50:00, 25, 17
T5_8, 22:51:00, 22:51:00, 29, 18
T5_8, 22:52:00, 22:52:00, 33, 19
T5_8, 22:53:00, 22:53:00, 34, 20
T5_8, 22:53:00, 22:53:00, 35, 21
T5_8, 22:54:00, 22:54:00, 36, 22
T5_8, 23:00:00, 23:00:00, 42, 23
T5_9, 23:00:00, 23:00:00, 42, 1
T5_9, 23:01:00, 23:01:00, 10, 2
T5_9, 23:03:00, 23:03:00, 46, 3
T5_9, 23:05:00, 23:05:00, 30, 4
T5_9, 23:06:00, 23:06:00, 11, 5
T5_9, 23:07:00, 23:07:00, 9, 6
T5_9, 23:08:00, 23:08:00, 8, 7
T5_9, 23:09:00, 23:09:00, 39, 8
T5_9, 23:10:00, 23:10:00, 38, 9
T5_9, 23:12:00, 23:12:00, 7, 10
T5_9, 23:13:00, 23:13:00, 4, 11
T5_9, 23:14:00, 23:14:00, 1, 12
T5_9, 23:15:00, 23:15:00, 28, 13
T5_9, 23:16:00, 23:16:00, 27, 14
T5_9, 23:17:00, 23:17:00, 26, 15
T5_9, 23:18:00, 23:18:00, 31, 16
T5_9, 23:20:00, 23:20:00, 25, 17
T5_9, 23:21:00, 23:21:00, 29, 18
T5_9, 23:22:00, 23:22:00, 33, 19
T5_9, 23:23:00, 23:23:00, 34, 20
T5_9, 23:23:00, 23:23:00, 35, 21
T5_9, 23:24:00, 23:24:00, 36, 22
T5_9, 23:30:00, 23:30:00, 42, 23
T5_10, 23:30:00, 23:30:00, 42, 1
T5_10, 23:31:00, 23:31:00, 10, 2
T5_10, 23:33:00, 23:33:00, 46, 3
T5_10, 23:35:00, 23:35:00, 30, 4
T5_10, 23:36:00, 23:36:00, 11, 5
T5_10, 23:37:00, 23:37:00, 9, 6
T5_10, 23:38:00, 23:38:00, 8, 7
T5_10, 23:39:00, 23:39:00, 39, 8
T5_10, 23:40:00, 23:40:00, 38, 9
T5_10, 23:42:00, 23:42:00, 7, 10
T5_10, 23:43:00, 23:43:00, 4, 11
T5_10, 23:44:00, 23:44:00, 1, 12
T5_10, 23:45:00, 23:45:00, 28, 13
T5_10, 23:46:00, 23:46:00, 27, 14
T5_10, 23:47:00, 23:47:00, 26, 15
T5_10, 23:48:00, 23:48:00, 31, 16
T5_10, 23:50:00, 23:50:00, 25, 17
T5_10, 23:51:00, 23:51:00, 29, 18
T5_10, 23:52:00, 23:52:00, 33, 19
T5_10, 23:53:00, 23:53:00, 34, 20
T5_10, 23:53:00, 23:53:00, 35, 21
T5_10, 23:54:00, 23:54:00, 36, 22
T5_10, 24:00:00, 24:00:00, 42, 23
T5_11, 24:00:00, 24:00:00, 42, 1
T5_11, 24:01:00, 24:01:00, 10, 2
T5_11, 24:03:00, 24:03:00, 46, 3
T5_11, 24:05:00, 24:05:00, 30, 4
T5_11, 24:06:00, 24:06:00, 11, 5
T5_11, 24:07:00, 24:07:00, 9, 6
T5_11, 24:08:00, 24:08:00, 8, 7
T5_11, 24:09:00, 24:09:00, 39, 8
T5_11, 24:10:00, 24:10:00, 38, 9
T5_11, 24:12:00, 24:12:00, 7, 10
T5_11, 24:13:00, 24:13:00, 4, 11
T5_11, 24:14:00, 24:14:00, 1, 12
T5_11, 24:15:00, 24:15:00, 28, 13
T5_11, 24:16:00, 24:16:00, 27, 14
T5_11, 24:17:00, 24:17:00, 26, 15
T5_11, 24:18:00, 24:18:00, 31, 16
T5_11, 24:20:00, 24:20:00, 25, 17
T5_11, 24:21:00, 24:21:00, 29, 18
T5_11, 24:22:00, 24:22:00, 33, 19
T5_11, 24:23:00, 24:23:00, 34, 20
T5_11, 24:23:00, 24:23:00, 35, 21
T5_11, 24:24:00, 24:24:00, 36, 22
T5_11, 24:30:00, 24:30:00, 42, 23
T5_12, 19:00:00, 19:00:00, 42, 1
T5_12, 19:01:00, 19:01:00, 10, 2
T5_12, 19:03:00, 19:03:00, 46, 3
T5_12, 19:05:00, 19:05:00, 30, 4
T5_12, 19:06:00, 19:06:00, 11, 5
T5_12, 19:07:00, 19:07:00, 9, 6
T5_12, 19:08:00, 19:08:00, 8, 7
T5_12, 19:09:00, 19:09:00, 39, 8
T5_12, 19:10:00, 19:10:00, 38, 9
T5_12, 19:12:00, 19:12:00, 7, 10
T5_12, 19:13:00, 19:13:00, 4, 11
T5_12, 19:14:00, 19:14:00, 1, 12
T5_12, 19:15:00, 19:15:00, 28, 13
T5_12, 19:16:00, 19:16:00, 27, 14
T5_12, 19:17:00, 19:17:00, 26, 15
T5_12, 19:18:00, 19:18:00, 31, 16
T5_12, 19:20:00, 19:20:00, 25, 17
T5_12, 19:21:00, 19:21:00, 29, 18
T5_12, 19:22:00, 19:22:00, 33, 19
T5_12, 19:23:00, 19:23:00, 34, 20
T5_12, 19:23:00, 19:23:00, 35, 21
T5_12, 19:24:00, 19:24:00, 36, 22
T5_12, 19:30:00, 19:30:00, 42, 23
T5_13, 19:30:00, 19:30:00, 42, 1
T5_13, 19:31:00, 19:31:00, 10, 2
T5_13, 19:33:00, 19:33:00, 46, 3
T5_13, 19:35:00, 19:35:00, 30, 4
T5_13, 19:36:00, 19:36:00, 11, 5
T5_13, 19:37:00, 19:37:00, 9, 6
T5_13, 19:38:00, 19:38:00, 8, 7
T5_13, 19:39:00, 19:39:00, 39, 8
T5_13, 19:40:00, 19:40:00, 38, 9
T5_13, 19:42:00, 19:42:00, 7, 10
T5_13, 19:43:00, 19:43:00, 4, 11
T5_13, 19:44:00, 19:44:00, 1, 12
T5_13, 19:45:00, 19:45:00, 28, 13
T5_13, 19:46:00, 19:46:00, 27, 14
T5_13, 19:47:00, 19:47:00, 26, 15
T5_13, 19:48:00, 19:48:00, 31, 16
T5_13, 19:50:00, 19:50:00, 25, 17
T5_13, 19:51:00, 19:51:00, 29, 18
T5_13, 19:52:00, 19:52:00, 33, 19
T5_13, 19:53:00, 19:53:00, 34, 20
T5_13, 19:53:00, 19:53:00, 35, 21
T5_13, 19:54:00, 19:54:00, 36, 22
T5_13, 20:00:00, 20:00:00, 42, 23
T5_14, 20:00:00, 20:00:00, 42, 1
T5_14, 20:01:00, 20:01:00, 10, 2
T5_14, 20:03:00, 20:03:00, 46, 3
T5_14, 20:05:00, 20:05:00, 30, 4
T5_14, 20:06:00, 20:06:00, 11, 5
T5_14, 20:07:00, 20:07:00, 9, 6
T5_14, 20:08:00, 20:08:00, 8, 7
T5_14, 20:09:00, 20:09:00, 39, 8
T5_14, 20:10:00, 20:10:00, 38, 9
T5_14, 20:12:00, 20:12:00, 7, 10
T5_14, 20:13:00, 20:13:00, 4, 11
T5_14, 20:14:00, 20:14:00, 1, 12
T5_14, 20:15:00, 20:15:00, 28, 13
T5_14, 20:16:00, 20:16:00, 27, 14
T5_14, 20:17:00, 20:17:00, 26, 15
T5_14, 20:18:00, 20:18:00, 31, 16
T5_14, 20:20:00, 20:20:00, 25, 17
T5_14, 20:21:00, 20:21:00, 29, 18
T5_14, 20:22:00, 20:22:00, 33, 19
T5_14, 20:23:00, 20:23:00, 34, 20
T5_14, 20:23:00, 20:23:00, 35, 21
T5_14, 20:24:00, 20:24:00, 36, 22
T5_14, 20:30:00, 20:30:00, 42, 23
T5_15, 20:30:00, 20:30:00, 42, 1
T5_15, 20:31:00, 20:31:00, 10, 2
T5_15, 20:33:00, 20:33:00, 46, 3
T5_15, 20:35:00, 20:35:00, 30, 4
T5_15, 20:36:00, 20:36:00, 11, 5
T5_15, 20:37:00, 20:37:00, 9, 6
T5_15, 20:38:00, 20:38:00, 8, 7
T5_15, 20:39:00, 20:39:00, 39, 8
T5_15, 20:40:00, 20:40:00, 38, 9
T5_15, 20:42:00, 20:42:00, 7, 10
T5_15, 20:43:00, 20:43:00, 4, 11
T5_15, 20:44:00, 20:44:00, 1, 12
T5_15, 20:45:00, 20:45:00, 28, 13
T5_15, 20:46:00, 20:46:00, 27, 14
T5_15, 20:47:00, 20:47:00, 26, 15
T5_15, 20:48:00, 20:48:00, 31, 16
T5_15, 20:50:00, 20:50:00, 25, 17
T5_15, 20:51:00, 20:51:00, 29, 18
T5_15, 20:52:00, 20:52:00, 33, 19
T5_15, 20:53:00, 20:53:00, 34, 20
T5_15, 20:53:00, 20:53:00, 35, 21
T5_15, 20:54:00, 20:54:00, 36, 22
T5_15, 21:00:00, 21:00:00, 42, 23
T5_16, 21:00:00, 21:00:00, 42, 1
T5_16, 21:01:00, 21:01:00, 10, 2
T5_16, 21:03:00, 21:03:00, 46, 3
T5_16, 21:05:00, 21:05:00, 30, 4
T5_16, 21:06:00, 21:06:00, 11, 5
T5_16, 21:07:00, 21:07:00, 9, 6
T5_16, 21:08:00, 21:08:00, 8, 7
T5_16, 21:09:00, 21:09:00, 39, 8
T5_16, 21:10:00, 21:10:00, 38, 9
T5_16, 21:12:00, 21:12:00, 7, 10
T5_16, 21:13:00, 21:13:00, 4, 11
T5_16, 21:14:00, 21:14:00, 1, 12
T5_16, 21:15:00, 21:15:00, 28, 13
T5_16, 21:16:00, 21:16:00, 27, 14
T5_16, 21:17:00, 21:17:00, 26, 15
T5_16, 21:18:00, 21:18:00, 31, 16
T5_16, 21:20:00, 21:20:00, 25, 17
T5_16, 21:21:00, 21:21:00, 29, 18
T5_16, 21:22:00, 21:22:00, 33, 19
T5_16, 21:23:00, 21:23:00, 34, 20
T5_16, 21:23:00, 21:23:00, 35, 21
T5_16, 21:24:00, 21:24:00, 36, 22
T5_16, 21:30:00, 21:30:00, 42, 23
T5_17, 21:30:00, 21:30:00, 42, 1
T5_17, 21:31:00, 21:31:00, 10, 2
T5_17, 21:33:00, 21:33:00, 46, 3
T5_17, 21:35:00, 21:35:00, 30, 4
T5_17, 21:36:00, 21:36:00, 11, 5
T5_17, 21:37:00, 21:37:00, 9, 6
T5_17, 21:38:00, 21:38:00, 8, 7
T5_17, 21:39:00, 21:39:00, 39, 8
T5_17, 21:40:00, 21:40:00, 38, 9
T5_17, 21:42:00, 21:42:00, 7, 10
T5_17, 21:43:00, 21:43:00, 4, 11
T5_17, 21:44:00, 21:44:00, 1, 12
T5_17, 21:45:00, 21:45:00, 28, 13
T5_17, 21:46:00, 21:46:00, 27, 14
T5_17, 21:47:00, 21:47:00, 26, 15
T5_17, 21:48:00, 21:48:00, 31, 16
T5_17, 21:50:00, 21:50:00, 25, 17
T5_17, 21:51:00, 21:51:00, 29, 18
T5_17, 21:52:00, 21:52:00, 33, 19
T5_17, 21:53:00, 21:53:00, 34, 20
T5_17, 21:53:00, 21:53:00, 35, 21
T5_17, 21:54:00, 21:54:00, 36, 22
T5_17, 22:00:00, 22:00:00, 42, 23
T5_18, 22:00:00, 22:00:00, 42, 1
T5_18, 22:01:00, 22:01:00, 10, 2
T5_18, 22:03:00, 22:03:00, 46, 3
T5_18, 22:05:00, 22:05:00, 30, 4
T5_18, 22:06:00, 22:06:00, 11, 5
T5_18, 22:07:00, 22:07:00, 9, 6
T5_18, 22:08:00, 22:08:00, 8, 7
T5_18, 22:09:00, 22:09:00, 39, 8
T5_18, 22:10:00, 22:10:00, 38, 9
T5_18, 22:12:00, 22:12:00, 7, 10
T5_18, 22:13:00, 22:13:00, 4, 11
T5_18, 22:14:00, 22:14:00, 1, 12
T5_18, 22:15:00, 22:15:00, 28, 13
T5_18, 22:16:00, 22:16:00, 27, 14
T5_18, 22:17:00, 22:17:00, 26, 15
T5_18, 22:18:00, 22:18:00, 31, 16
T5_18, 22:20:00, 22:20:00, 25, 17
T5_18, 22:21:00, 22:21:00, 29, 18
T5_18, 22:22:00, 22:22:00, 33, 19
T5_18, 22:23:00, 22:23:00, 34, 20
T5_18, 22:23:00, 22:23:00, 35, 21
T5_18, 22:24:00, 22:24:00, 36, 22
T5_18, 22:30:00, 22:30:00, 42, 23
T5_19, 22:30:00, 22:30:00, 42, 1
T5_19, 22:31:00, 22:31:00, 10, 2
T5_19, 22:33:00, 22:33:00, 46, 3
T5_19, 22:35:00, 22:35:00, 30, 4
T5_19, 22:36:00, 22:36:00, 11, 5
T5_19, 22:37:00, 22:37:00, 9, 6
T5_19, 22:38:00, 22:38:00, 8, 7
T5_19, 22:39:00, 22:39:00, 39, 8
T5_19, 22:40:00, 22:40:00, 38, 9
T5_19, 22:42:00, 22:42:00, 7, 10
T5_19, 22:43:00, 22:43:00, 4, 11
T5_19, 22:44:00, 22:44:00, 1, 12
T5_19, 22:45:00, 22:45:00, 28, 13
T5_19, 22:46:00, 22:46:00, 27, 14
T5_19, 22:47:00, 22:47:00, 26, 15
T5_19, 22:48:00, 22:48:00, 31, 16
T5_19, 22:50:00, 22:50:00, 25, 17
T5_19, 22:51:00, 22:51:00, 29, 18
T5_19, 22:52:00, 22:52:00, 33, 19
